,City,Population,Latitude,Longitude,Country
887,Sidi Ali,25309.0,36.10055560000001,0.42,Algeria
888,Wahran,646025.0,35.6911111,-0.6416666999999999,Algeria
889,Guano,12659.0,-1.5833333,-78.6333333,Ecuador
890,Catarama,9723.0,-1.5833333,-79.4666667,Ecuador
891,Imavere,486.0,58.7330556,25.7725,Estonia
892,Siimusti,797.0,58.729722200000005,26.339444399999994,Estonia
893,Madinat Sittah Uktubar,41930.0,29.816666700000003,31.05,Egypt
894,El Wasta,37453.0,29.3377778,31.205555600000004,Egypt
895,Teseney,3753.0,15.11,36.6575,Eritrea
896,Madridejos,11743.0,39.468226,-3.531957,Spain
897,Valencia,769897.0,39.466667,-0.366667,Spain
898,Guder,12569.0,8.966667,37.766667,Ethiopia
899,Sebeta,19537.0,8.916667,38.616667,Ethiopia
900,Harjavalta,7572.0,61.316667,22.133333,Finland
901,Valkeakoski,20376.0,61.266667000000005,24.033333,Finland
902,Leynar,114.0,62.1166667,-7.0333333,Faroe Islands
903,Kvívík,372.0,62.1166667,-7.0666667,Faroe Islands
904,Bischheim,17164.0,48.610191,7.742446000000001,France
905,Corbeil-Essonnes,38760.0,48.606034,2.487571,France
906,Lastoursville,8340.0,-0.8166667,12.7,Gabon
907,Koulamoutou,16222.0,-1.1333333,12.483333300000002,Gabon
908,South Shields,83656.0,54.987778000000006,-1.421389,United Kingdom
909,Gretna,2692.0,54.983333,-3.066667,United Kingdom
910,Victoria,2256.0,12.1833333,-61.7,Grenada
911,Ureki,1625.0,41.9886111,41.7633333,Georgia
912,Gori,46680.0,41.97361110000001,44.1111111,Georgia
913,Macouria,8786.0,4.9166667,-52.3666667,French Guiana
914,Matoury,26357.0,4.85,-52.3333333,French Guiana
915,Koforidua,76669.0,6.0833333,-0.25,Ghana
916,Kade,13315.0,6.0833333,-0.8333333,Ghana
917,Ikerasaarsuk,116.0,68.1333333,-53.5333333,Greenland
918,Attu,281.0,67.95,-53.6333333,Greenland
919,Bansang,7152.0,13.4333333,-14.65,Gambia
920,Sukuta,15131.0,13.4113889,-16.708888899999998,Gambia
921,Kankan,114103.0,10.383333300000002,-9.3,Guinea
922,Tondon,12235.0,10.366666699999998,-13.35,Guinea
923,Le Gosier,28700.0,16.2,-61.4833333,Guadeloupe
924,Petit-Bourg,24996.0,16.1833333,-61.5833333,Guadeloupe
925,Bata,173036.0,1.85,9.75,Equatorial Guinea
926,Mongomo,6397.0,1.6333333,11.3166667,Equatorial Guinea
927,Pámfila,1251.0,39.1566667,26.5216667,Greece
928,Eleoúsa,963.0,39.15138889999999,20.9855556,Greece
929,La Reforma,4804.0,14.8,-91.816667,Guatemala
930,Nuevo Progreso,7947.0,14.8,-91.916667,Guatemala
931,Bissau,388094.0,11.85,-15.5833333,Guinea-Bissau
932,Fulacunda,1327.0,11.766666699999998,-15.1666667,Guinea-Bissau
933,Rosignol,5782.0,6.2833333,-57.5333333,Guyana
934,New Amsterdam,35039.0,6.25,-57.5166667,Guyana
935,Dulce Nombre,3590.0,14.85,-88.83333329999999,Honduras
936,El Guayabito,1404.0,14.8333333,-86.0333333,Honduras
937,Ogulin,8755.0,45.2661111,15.2286111,Croatia
938,Nova Gradiska,13329.0,45.255,17.383055600000002,Croatia
939,Mirebalais,9088.0,18.8333333,-72.1052778,Haiti
940,Lascahobas,7564.0,18.8294444,-71.93638890000001,Haiti
941,Ullo,10232.0,47.387711,19.35533,Hungary
942,Bük,3174.0,47.38486,16.750654,Hungary
943,Cikeruh,85328.0,-6.933056,107.774722,Indonesia
944,Tarub,75740.0,-6.933333,109.166667,Indonesia
945,Enniskerry,1990.0,53.1925,-6.1691667,Ireland
946,Banagher,1586.0,53.1886111,-7.9866667,Ireland
947,Nordiyya,2264.0,32.314696999999995,34.89617,Israel
948,Pardesiyya,6348.0,32.305774,34.909111,Israel
949,Bagnan,8501.0,22.924167,88.14,India
950,Kareli,27811.0,22.916667,79.06666700000001,India
951,Kifri,30241.0,34.6913889,44.9608333,Iraq
952,Tikrit,42616.0,34.5966667,43.6769444,Iraq
953,Hamadan,514134.0,34.799215999999994,48.514556,"Iran, Islamic Republic of"
954,Kamyaran,61647.0,34.7956,46.9355,"Iran, Islamic Republic of"
955,Hellissandur,408.0,64.916667,-23.9,Iceland
956,Ólafsvík,992.0,64.883333,-23.716667,Iceland
957,Loreto,11701.0,43.433333000000005,13.6,Italy
958,Filottrano,9550.0,43.433333000000005,13.35,Italy
959,Albert Town,3449.0,18.2833333,-77.55,Jamaica
960,Port Antonio,14235.0,18.1833333,-76.4666667,Jamaica
961,Judayta,13163.0,32.407920000000004,35.708022,Jordan
962,Balila,5639.0,32.388064,35.935046,Jordan
963,Sakaiminato,36324.0,35.55,133.23333300000002,Japan
964,Machida,399971.0,35.540278,139.45083300000002,Japan
965,Oyugis,10116.0,-0.5,34.716666700000005,Kenya
966,Homa Bay,40324.0,-0.5166667,34.45,Kenya
967,Kyzyl-Suu,16927.0,42.3408333,77.9980556,Kyrgyzstan
968,Toktogul,19336.0,41.9033333,72.94555559999999,Kyrgyzstan
969,Phumi Samraong,27858.0,12.45,105.5833333,Cambodia
970,Kampong Chhnang,75304.0,12.25,104.6666667,Cambodia
971,Binoinano,369.0,0.4166667,173.91666669999998,Kiribati
972,Temaraia,2631.0,-0.6666667,174.45,Kiribati
973,Mutsamudu,23593.0,-12.1627778,44.3963889,Comoros
974,Middle Island,887.0,17.3166667,-62.8166667,Saint Kitts and Nevis
975,Basseterre,12920.0,17.3,-62.716666700000005,Saint Kitts and Nevis
976,Kurchum,8800.0,48.572222,83.654167,Kazakhstan
977,Inderborskiy,13254.0,48.55,51.783333,Kazakhstan
978,Ban Nahin,3465.0,18.233333,104.216667,Lao People's Democratic Republic
979,Vientiane,196644.0,17.966667,102.6,Lao People's Democratic Republic
980,Riyaq,18878.0,33.85,36.0,Lebanon
981,Jubb Jannin,7088.0,33.6269444,35.783333299999995,Lebanon
982,Canaries,710.0,13.9,-61.0666667,Saint Lucia
983,Soufrière,2878.0,13.85,-61.05,Saint Lucia
984,Planken,377.0,47.1833333,9.5333333,Liechtenstein
985,Schaan,5748.0,47.1666667,9.5,Liechtenstein
986,Ragama,34313.0,7.0308333,79.91666670000001,Sri Lanka
987,Wattala,30730.0,6.989722200000001,79.8933333,Sri Lanka
988,Bensonville,32970.0,6.4461111,-10.6125,Liberia
989,Monrovia,935427.0,6.3105556,-10.8047222,Liberia
990,Maseru,194387.0,-29.316666700000003,27.4833333,Lesotho
991,Thaba-Tseka,4843.0,-29.5333333,28.6,Lesotho
992,Ignalina,6422.0,55.35,26.1666667,Lithuania
993,Dotnuva,783.0,55.35,23.9,Lithuania
994,Rippweiler,153.0,49.7516667,5.9575,Luxembourg
995,Buschdorf,387.0,49.7508333,6.008333299999999,Luxembourg
996,Balozi,3854.0,56.8477778,24.0438889,Latvia
997,Ikskile,3368.0,56.8333333,24.5,Latvia
998,Nalut,66228.0,31.8683333,10.9827778,Libya
999,Bardiyah,9149.0,31.7666667,25.1,Libya
1000,Fez,1160239.0,34.037151,-4.999797,Morocco
1001,Rabat,1894386.0,34.013784,-6.844268,Morocco
1002,Dubasari,16180.0,47.263056,29.160833,"Moldova, Republic of"
1003,Calarasi,17125.0,47.254444,28.308056,"Moldova, Republic of"
1004,Miandrivazo,20631.0,-19.5166667,45.466666700000005,Madagascar
1005,Antanifotsy,70625.0,-19.5833333,47.5666667,Madagascar
1006,Rostusa,9147.0,41.61,20.6,North Macedonia
1007,Zajas,12219.0,41.6072222,20.9383333,North Macedonia
1008,Bafoulabé,26866.0,13.8,-10.8333333,Mali
1009,Markala,53746.0,13.6833333,-6.0833333,Mali
1010,Myanaung,42252.0,18.2833333,95.3166667,Myanmar
1011,Nyaunglebin,89638.0,17.95,96.7333333,Myanmar
1012,Ulaanbaatar,844786.0,47.9166667,106.9166667,Mongolia
1013,Öndörhaan,14724.0,47.3166667,110.65,Mongolia
1014,Le François,19683.0,14.6,-60.9,Martinique
1015,Le Lamentin,39230.0,14.6,-61.0,Martinique
1016,Nouakchott,709835.0,18.0863889,-15.975277800000002,Mauritania
1017,Attard,9510.0,35.889722,14.4425,Malta
1018,Kalkara,2982.0,35.889167,14.532778,Malta
1019,Saint Julien,3188.0,-20.2263889,57.6363889,Mauritius
1020,Verdun,2208.0,-20.228333300000003,57.5438889,Mauritius
1021,Mahibadhoo,2155.0,3.7833333,72.9666667,Maldives
1022,Felidhoo,541.0,3.4833333,73.5333333,Maldives
1023,Dedza,15611.0,-14.366666699999998,34.3333333,Malawi
1024,Mangochi,40295.0,-14.4666667,35.2666667,Malawi
1025,Teoloyucan,61379.0,19.745556,-99.183333,Mexico
1026,Nextlalpan,12598.0,19.744167,-99.073333,Mexico
1027,Tanjong Malim,18184.0,3.681,101.5198,Malaysia
1028,Sungai Besar,26939.0,3.6746,100.9867,Malaysia
1029,Chimoio,256992.0,-19.1163889,33.4833333,Mozambique
1030,Dondo,78648.0,-19.6094444,34.743055600000005,Mozambique
1031,Okahandja,20881.0,-21.9833333,16.9166667,Namibia
1032,Usakos,9194.0,-22.0,15.6,Namibia
1033,Canala,2857.0,-21.5333333,165.95,New Caledonia
1034,Tadine,8261.0,-21.55,167.8833333,New Caledonia
1035,Mayahi,22185.0,13.957777800000002,7.6683333,Niger
1036,Zinder,191440.0,13.8,8.983333300000002,Niger
1037,Eruwa,71027.0,7.533333,3.416667,Nigeria
1038,Ikare,182779.0,7.516667,5.75,Nigeria
1039,La Paz Centro,20995.0,12.34,-86.67527779999999,Nicaragua
1040,Nagarote,35438.0,12.2675,-86.56527779999999,Nicaragua
1041,Bleiswijk,10792.0,52.012887,4.527929,Netherlands
1042,Zelhem,11039.0,52.006954,6.348991000000001,Netherlands
1043,Elverum,12585.0,60.88333299999999,11.566667,Norway
1044,Brumunddal,8385.0,60.88333299999999,10.933333,Norway
1045,Banepa,17154.0,27.6333333,85.5166667,Nepal
1046,Siddharthanagar,63372.0,27.5,83.45,Nepal
1047,Alofi,624.0,-19.0166667,-169.91666669999998,Niue
1048,Liku,71.0,-19.0333333,-169.7833333,Niue
1049,Otane,566.0,-39.883333,176.633333,New Zealand
1050,Hunterville,520.0,-39.933333000000005,175.566667,New Zealand
1051,Nizwá,86619.0,22.9333333,57.5333333,Oman
1052,Ibra,21389.0,22.6902778,58.5469444,Oman
1053,Las Colinas,1447.0,8.55,-80.08333329999999,Panama
1054,Caimito,906.0,8.55,-82.4333333,Panama
1055,San Miguel de Cauri,5350.0,-10.1,-76.58333329999999,Peru
1056,Ambo,6896.0,-10.1308333,-76.2047222,Peru
1057,Hitiaa,1826.0,-17.6,-149.3,French Polynesia
1058,Punaauia,25751.0,-17.6333333,-149.6,French Polynesia
1059,Mendi,26251.0,-6.15,143.65,Papua New Guinea
1060,Kieta,3611.0,-6.2166667,155.6333333,Papua New Guinea
1061,Granada,2269.0,11.633333,123.35,Philippines
1062,Calbiga,2920.0,11.624722,125.016389,Philippines
1063,Ziarat,733.0,30.343651,67.741324,Pakistan
1064,Pakpattan,126743.0,30.341044,73.38664200000001,Pakistan
1065,Wschowa,14458.0,51.805426,16.317381,Poland
1066,Nowa Sol,40354.0,51.803937,15.715998,Poland
1067,Alcains,5029.0,39.916415,-7.456550999999999,Portugal
1068,Monte Redondo,4463.0,39.899297,-8.831712,Portugal
1069,Ngetkip,62.0,7.3619444,134.5122222,Palau
1070,Airai,960.0,7.3575,134.55777780000005,Palau
1071,Nueva Italia,2841.0,-25.616667,-57.5,Paraguay
1072,Natalicio Talavera,1809.0,-25.633333,-56.3,Paraguay
1073,Sainte-Rose,7036.0,-21.1,55.7833333,Réunion
1074,Les Trois-Bassins,7114.0,-21.1,55.3,Réunion
1075,Valea Mare,1156.0,45.766667,26.0,Romania
1076,Bod,3839.0,45.766667,25.65,Romania
1077,Lesnica,4715.0,44.6525,19.31,Serbia
1078,Baric,6837.0,44.652222,20.259444,Serbia
1079,Chuchkovo,4404.0,54.269309,41.446478000000006,Russian Federation
1080,Lepley,3074.0,54.2684,42.8888,Russian Federation
1081,Gitarama,87613.0,-2.0744444,29.7566667,Rwanda
1082,Kibungo,46235.0,-2.1644444,30.541944399999995,Rwanda
1083,Umm Lajj,31468.0,25.021264,37.268502000000005,Saudi Arabia
1084,Riyadh,3469290.0,24.653664000000003,46.71522,Saudi Arabia
1085,Tulagi,1472.0,-9.1,160.15,Solomon Islands
1086,Honiara,56312.0,-9.4333333,159.95,Solomon Islands
1087,Umm Ruwabah,55742.0,12.9,31.2166667,Sudan
1088,Galgani,9472.0,12.45,34.1833333,Sudan
1089,Finspång,11989.0,58.716667,15.783333,Sweden
1090,Mariestad,14891.0,58.7,13.816667,Sweden
1091,Lasko,3389.0,46.1519444,15.2363889,Slovenia
1092,Hrastnik,5800.0,46.146111100000006,15.0813889,Slovenia
1093,Kosice,236563.0,48.716666700000005,21.25,Slovakia
1094,Nováky,4402.0,48.716666700000005,18.55,Slovakia
1095,Kailahun,12195.0,8.2833333,-10.5666667,Sierra Leone
1096,Buedu,4686.0,8.280277799999999,-10.3719444,Sierra Leone
1097,Diourbel,126400.0,14.6666667,-16.25,Senegal
1098,Gossas,10244.0,14.5,-16.0666667,Senegal
1099,Wajid,6666.0,3.8,43.25,Somalia
1100,Mahadday Weyne,8273.0,2.9666667,45.5333333,Somalia
1101,Groningen,3112.0,5.8,-55.466666700000005,Suriname
1102,Wageningen,4229.0,5.7666667,-56.6833333,Suriname
1103,Sesori,1390.0,13.7166667,-88.3666667,El Salvador
1104,Cojutepeque,48414.0,13.7166667,-88.9333333,El Salvador
1105,Safita,20394.0,34.8166667,36.1166667,Syrian Arab Republic
1106,Abu Kamal,62491.0,34.45,40.91861110000001,Syrian Arab Republic
1107,Malkerns,9726.0,-26.566666700000003,31.1833333,Eswatini
1108,Sidvokodvo,1747.0,-26.616666700000003,31.45,Eswatini
1109,Bousso,13555.0,10.4825,16.7161111,Chad
1110,Bongor,27770.0,10.2805556,15.372222199999998,Chad
1111,Sotouboua,19742.0,8.566666699999999,0.9833333,Togo
1112,Badou,22182.0,7.5833333,0.6,Togo
1113,Chok Chai,23337.0,14.728444,102.165239,Thailand
1114,Phra Phutthabat,57008.0,14.725264,100.79536,Thailand
1115,Takob,2565.0,38.841111100000006,68.9302778,Tajikistan
1116,Rogun,7732.0,38.7811111,69.8719444,Tajikistan
1117,Türkmenabat,234828.0,39.1013889,63.575,Turkmenistan
1118,Saýat,17761.0,38.7811111,63.8866667,Turkmenistan
1119,Silyanah,26965.0,36.084966,9.370818,Tunisia
1120,Harqalah,6942.0,36.030273,10.509044,Tunisia
1121,Kütahya,185104.0,39.424167,29.983333,Turkey
1122,Kaman,28619.0,39.3575,33.723889,Turkey
1123,Tabaquite,3314.0,10.383333300000002,-61.3,Trinidad and Tobago
1124,Rio Claro,2808.0,10.3,-61.1833333,Trinidad and Tobago
1125,Homei,88185.0,24.1122222,120.4977778,"Taiwan, Province of China"
1126,Tali,190564.0,24.1,120.6666667,"Taiwan, Province of China"
1127,Magomeni,8944.0,-5.2333333,38.1166667,"Tanzania, United Republic of"
1128,Chake Chake,21687.0,-5.25,39.7666667,"Tanzania, United Republic of"
1129,Poroshkovo,3645.0,48.668316,22.753276,Ukraine
1130,Teplyk,6604.0,48.665658,29.745035,Ukraine
1131,Namasuba,22507.0,0.6894444000000001,32.4213889,Uganda
1132,Tororo,47729.0,0.6847222,34.1811111,Uganda
1133,Reisterstown,24447.0,39.46944439999999,-76.8297222,United States
1134,Terre Haute,57063.0,39.466666700000005,-87.4138889,United States
1135,Florida,34002.0,-34.095555600000004,-56.2141667,Uruguay
1136,Nueva Helvecia,10305.0,-34.3166667,-57.216666700000005,Uruguay
1137,Gagarin,24856.0,40.6619444,68.17222220000001,Uzbekistan
1138,Andijon,318439.0,40.654166700000005,72.3575,Uzbekistan
1139,Layou,1609.0,13.2,-61.2666667,Saint Vincent and the Grenadines
1140,Kingstown,17995.0,13.133333300000002,-61.216666700000005,Saint Vincent and the Grenadines
1141,Nirgua,30188.0,10.155,-68.5630556,"Venezuela, Bolivarian Republic of"
1142,Lagunillas,44257.0,10.1408333,-71.26138890000001,"Venezuela, Bolivarian Republic of"
1143,Da Nang,472255.0,16.067778,108.220833,Viet Nam
1144,Hoi An,32757.0,15.879444,108.335,Viet Nam
1145,Lakatoro,705.0,-16.1166667,167.41666669999998,Vanuatu
1146,Gahi,280.0,-13.3333333,-176.15,Wallis and Futuna
1147,Kolopopo,171.0,-13.35,-176.16666669999998,Wallis and Futuna
1148,Vaigaga,760.0,-13.8166667,-171.8,Samoa
1149,Fasitoouta,2098.0,-13.8166667,-171.91666669999998,Samoa
1150,Ibb,234992.0,13.9666667,44.1833333,Yemen
1151,Jiblah,9627.0,13.9166667,44.15,Yemen
1152,Tsingoni,7603.0,-12.7872222,45.1027778,Mayotte
1153,Chiconi,7205.0,-12.8333333,45.110555600000005,Mayotte
1154,Ventersburg,10698.0,-28.085614,27.138143,South Africa
1155,Virginia,122542.0,-28.10391,26.86593,South Africa
1156,Kabompo,6592.0,-13.6,24.2,Zambia
1157,Mkushi,12308.0,-13.616666699999998,29.4,Zambia
1158,Rusape,23761.0,-18.5333333,32.1166667,Zimbabwe
1159,Kwekwe,116332.0,-18.9166667,29.816666700000003,Zimbabwe
